Feature ID,Kingdom,Phylum,Class,Order,Family,Genus,species,Confidence
955aa8a5b156fd9f027b31ad2252a3f8,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, LiUU-11-161, LiUU-11-161,Unassigned,0.82445543
ad02d59ff750ba7302006214138c8a6a,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, LiUU-11-161, LiUU-11-161,Unassigned,0.876742195
0d989d155d117292c5198a2ac218a97f,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Luteimonas,Unassigned,0.885509509
135c54fd0b2c2cd074f7be044efce948,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.979678376
956f15a69b1fac98cc58d6143a5d75d8,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.990321483
d941d80a9eb64b0eb2abd719f80e1c8d,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.984153861
b35e30cf9079e8eaeb96cb88b183a91c,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.991661314
5da351d2dd98e1a81be3e9a17ce8eacc,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.951978886
de72b0ebc7225faf92ea7a23239ace5e,Bacteria, Acidobacteriota, Vicinamibacteria, Vicinamibacterales, Vicinamibacteraceae, Luteitalea,Unassigned,0.989916095
eba80591a75566e2d2f87d63bc0dd9ea,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999968
6b3e01c1d5171bc9e7e2ca53367d1ba7,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999995
797a5ccc868c5b186f0d8f97c293ed10,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999982
f960a197844583bb25c6dbe6a57cdd68,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999987
c06bfe9744efed890e7fafd2814354db,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999996677
8063f35f3b1cd3b7bc7e8c9606992763,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999973
3e8cfbc6b8b6f1e17d801577a99dc842,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999504
eff0329d96296c8222432033a9f56b70,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999016
c84d0cde0a74aa3cc7e043ee2f0803f1,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999997155
6c0a90e71532b91e6912b26db484fc5f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999655
0d5348bcb63416dc08a469e47fb80272,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999962
bf1ee28560be83c2e65c08ac8fe36ff3,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998145
8e5290f29ad28178cbd9c9582ed610c1,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999999
a25be6e2f47b6062d54050846f3a6569,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999995745
d774dee4c2db043418d5cb34e18a76c9,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999995881
367fd0532f406448a26bcca3b54e8e2b,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999996
71b4cdfecaceec4288691eaa37940a22,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999884
f9e5a01a107bfe4c575a938a6b8e8198,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999996702
3e1a26e59596ea4b27910d21a7f2685f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999998
f9117bde133ad80998f6d4424a51f659,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999979
125c57f62df3f0d3bcd441e843eccfa6,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999221
e62c14479705d7b1f48437caa6779f4f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999996763
c951cf47a18285f9ae4b9160e67a2762,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999994923
e81f1e8b8a9427bbe73e4ee3226532fe,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999997878
69cbbafa921b58e2b5add571bd292ae6,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998959
6f1adeeee8a3308f328879f432d5141f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999983
028d7345a1216115d857b821e8e9b296,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999655
797a0e3664e273c0ba90e10b19072f16,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998098
d3457ce2655b7e8761d878d96f951c32,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998073
ed21d0ccae7e8bd9b0b8d66e6d0f4d3a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999949
0f0d3883d7647949185e9a8b2839b19b,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998697
d7314be430aae4b342e3bac3df6c04ff,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999998675
fc333af791957775bb82b9457ea0e7ce,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999498
8e2e8a0ef46d26b14bc0d47cf263fceb,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999968
1a80e5dbeecd15022cc025e100d92460,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999996933
a78d1f4cd5eb70d11e6a6436e84bff72,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999991
394c2929216567a039e75841a0c11a61,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999277
1a0ca008a82af537c426832ed4fff063,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999984
03174f22815f5af2da10f473c5cbd46e,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999913
203ddbf10c1d5c0b82609e3842ed1b6d,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999387
df257afd7b66269dae806a843fe20e52,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999993
a2a75fa47e6aa50ca414f9eb23fef6eb,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999994397
47425bbd57f26c20424ef696f298a0fc,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999961
31bfeb4e876e7ddcb11b4aab95aa98e7,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999089
a32633c51221ee164de1f297dbf1dd69,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999983
c3b21feecf22fb7a917dbbd7dada2f5c,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999726
c7060f44a3fcd3ce36c303fa448ae006,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999823
8763883b3d2eb4deac95e8dad2208111,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999705
ab550bf8fca8e5fa500e14a78292e18a,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999919
a728348dd8274dd080683d230a6d2894,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999989
34740b69f34a493c167432f0f88b9e0f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999925
65ebe060f277604984038a589527e6d4,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999962
2693b75c4c03f97c8396290132a9b0ca,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999995
7f92b718f58ea1be5eb4cdc156815d0f,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999031
8ed29d0809508ea7de02f0f94544b48e,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999986
38a02bee3f6e1804be143c457dcac39e,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999977
9349983baa2f5a595639e9bc8c0327cf,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999785
e505929f33f82930194a8e53b08c3dcd,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999892
908ad4558d0eddd36ab32b1a816cd371,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999838
a4606a9c826edce4a29e52964a8381c8,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.99999526
89205490d78089359e1bf4d7a05d1cef,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Verrucomicrobiales, Rubritaleaceae, Luteolibacter,Unassigned,0.999999968
7766534fbc04bbd26c21d4ad8a9e0d72,Bacteria, Firmicutes, Clostridia, Clostridia, Gracilibacteraceae, Lutispora,Unassigned,0.822632886
4614bf21953ef9d86c1c3d06be536b86,Bacteria, Firmicutes, Clostridia, Clostridia, Gracilibacteraceae, Lutispora,Unassigned,0.76350622
e8d1452e4f78f027141340f7d555d453,Bacteria, Firmicutes, Clostridia, Clostridia, Gracilibacteraceae, Lutispora,Unassigned,0.994178002
8372054cfb04cc9232d264c3171cbfec,Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Lysinibacillus,Unassigned,0.714473843
eeed482af7a5610691f4dba2ad19af3d,Bacteria, Firmicutes, Bacilli, Bacillales, Planococcaceae, Lysinibacillus,Unassigned,0.864308471
d3528105980ea19635a4d17293b3667e,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Macrococcus,Unassigned,0.723386728
35ac8013fa2d9dc5f2defd1a867248d9,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Macrococcus,Unassigned,0.763970938
8c7dbba40b98b7de39b731c7bac72d88,Bacteria, Firmicutes, Bacilli, Staphylococcales, Staphylococcaceae, Macrococcus,Unassigned,0.757612484
79a0ad1a89fe80d8b650df1184c7dfb2,Bacteria, Firmicutes, Bacilli, Bacillales, Marinococcaceae, Marinococcus,Unassigned,0.999999998
ace486beef8ea808434dd99402d1a4d0,Bacteria, Firmicutes, Bacilli, Bacillales, Marinococcaceae, Marinococcus,Unassigned,0.999999997
fec8716195af98907bac8206e598cefa,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Marmoricola,Unassigned,0.850720684
4dcb2451172e343774c6df9f635694e7,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Marmoricola,Unassigned,0.819592224
a51af6f7d3369f355257160b33da3cff,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Marmoricola,Unassigned,0.997788624
e57c5df6a9b3b982472e7754ed31f313,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.998303248
8df2b2e6c1cb64bd18b81d5bae7f0898,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999937294
4608fae4bbc9964cdd17af8782f2155e,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999104285
ca6c2b3b469c08212142e8821c65882a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999967826
7d05397e621f14fd9f7637cbd89f3c1a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.92216433
7117984c22f21c4c62eadf27cf65ab16,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999782005
2b9f3a8f685d68714acd248e5e683700,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.765644482
5f8db894a571d35c9d2fa4f8df8581f9,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999987512
7e2c22f0d7cae89d7f2e6f34ff23ed95,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999754806
fdafff704e28bdd501d460ebf6eebf70,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.823488793
f74cbd68626881bbd3e51ce0d3974ed3,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.971524529
224bc3275b157c9bb3d7bbb559cc0471,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.999934579
a3d3a10a01a6a70189aeabe196d9a3ed,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.995900912
89a7e5ae6391d999ba910c6e8ae4fbb6,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,Unassigned,0.941831393
de3d0e440533123bef372ef43c19f3aa,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,Unassigned,0.901344329
82369c47ad380e239d3172a04b2edf6d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,Unassigned,0.856464288
db0617325680ce5287a5b7d6cc76852f,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,Unassigned,0.865880749
863e1399711b5428e02a39e32deaa4ca,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,Unassigned,0.902701489
b464241ed843951f75749dc9d7f9c7c2,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Mesorhizobium,Unassigned,0.890591237
92f1720367db58c68a96eceb9feb416a,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999889657
ab6b7b90747341ce39f82d0a22a1d37d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.99988955
7b9ce8e5c02aca74dd6c923413e99764,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999989261
374b724806294b861c4ed5cfb74e2f31,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999950002
6aae9a17fbd9c7a4f55a65ef18d63320,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999982015
04ecfad5772d2e09a84a0f5ef460536c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999999961
420e976b9de533e905c04cfcd5280fe5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999814003
57c38ffc83d14952b45c9032738758cd,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999991856
9f12c3976d2a5b0e59549ed175b4c8cb,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.999999696
4d86e46039f2dcf174eaf2102481a446,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.99989563
a8fbb90b904106a56f4cc4c4241b400d,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,Unassigned,0.971015665
731d9d7f7bce53a7dd5d190aabdedb5d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylophilus,Unassigned,0.791640082
95602ad64964121e2abf50f535255455,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylophilus,Unassigned,0.860725457
5c010a649245715f0e9350b2ca48ef85,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylophilus,Unassigned,0.867387406
ab5a918af9c587ad7146d02cd0859efd,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylophilus,Unassigned,0.756556463
e416d0916760d2fc17b616e2ac3ad855,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.865239151
acccb7cec4d146864bc11d37da55dcd0,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.991456705
98d35bf9b2667bac2531f7600f0080b0,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.87841678
236cb6bc84199184a54f168bac78a6db,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.99737022
a449fa7f00650d7eeafd9edbbf97af5a,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.978554583
c275363f8232315584ff8ce3d567a489,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.84111026
508e4d4db7e2c0220a19fafa294e0670,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.974227971
092ef2de8c8d56c3bebb9b0628bbb168,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.83684532
57284ad2928d631a8e69473e3c87feab,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.829184648
8df80bba38f649204a41ec3fc39c98ce,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.988480408
6471c959c7ef23dcb6e9d1bac4e79e9e,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.854089963
3919f8346f533d3863cdae3c8020c97b,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.876244384
3e1b16d0b6dea0eebe895be49a673bd7,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.738057853
df9e030e2721da80dc7414c8a554fd9c,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.952995523
70661b1c0bbb7ae96e2827cdde1b5406,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.98642289
f52180d294ba44ccc9b4967192b4e140,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.861023958
408d039361684172c471730a6b142688,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.724543095
7469dc94ecb9851b8fef18e5a18b1926,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Methylophilaceae, Methylotenera,Unassigned,0.795742385
7ebbb1e6f79a2910951c191a4bf1df66,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Methyloversatilis,Unassigned,0.95302311
0001d123420b59585627edf5a1292ae8,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.99971184
25ba565dc0f629513a9671d66e575b17,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.999337069
fb5df9e29befe585386f291286f63fb3,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.999815612
8e086aca622cce882c06d14d240a383e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.999674546
fa158572c0b65c130bd2b7018d8310dc,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.99950905
b5403e3d3e7f5a219e1fbe3cceee2261,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.99930802
da260741e10a99e8a5a8ab31aa0c5c5f,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.999462215
09ca0f9b1a1ae439ee379e5602ab0c79,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.9995613
df6e0076c7691b01c0a7da3b37e1c497,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Microvirga,Unassigned,0.97099056
59f694170a3afd6976a61d77635e1e7a,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999999999
dcf7dc488a8f9ee61e266a9192c6d51d,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
43730715b934d9e63cc4210fbbfa454d,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.816794252
b41ab00a0792349e98a0ac43416df5d0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999999345
6c769cf8f5c8887c27d66ea4243fd0e5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.985145693
e705f7c98eb78bdb260aaa71b40f9cf4,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
0ab125e29d59fd2d4b0609b6c12ea249,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
4bb8585142837115b245fbb620caaade,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999999999
97ca23ec49fbd2c9f679b1579027a3cc,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.997533807
29f03f58aeb6cac9d59a523d6d1545db,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
01554590ade0e333739e5cc4b9d83215,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
4f721fd4be56dc8f4b3675415d7fd016,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999946096
d348980ee9681cbde9ae769da9461530,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,1
12994e2c41e2d0461ace0d3eadc7872e,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999997746
6b6db1c049d89803e874724926adc78c,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999951455
8fb33f622e7c09f296d2d96a32b94c7b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,Unassigned,0.999283817
